polygon_id,cp7,n_door_points,mean_assignment_confidence,mean_door_building_distance_m,n_cp7_on_building,building_area_m2,split_method,building_postal_fragment_area_m2,polygon_method,geometry,consumo_anual_estimado_kWh
13749,3800-201,2,0.9,0.0,1,166.1363291915668,whole_building_single_cp7,166.1363291915668,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38644.97821933471 112621.077504681, -38648.23713386739 112617.5194655887, -38649.04217857499 112618.3884329473, -38652.45036803019 112622.0702946941, -38662.13217179549 112613.0451584427, -38663.23423276277 112614.2271138395, -38665.30234723759 112616.4460301142, -38663.34438693957 112618.270057657, -38660.27844911268 112621.1281007904, -38663.03460168188 112624.0839892036, -38663.54763011849 112624.6349684176, -38662.47065194016 112625.6389835779, -38655.38579522155 112632.2430834084, -38644.97821933471 112621.077504681)))",9534.821604324276
13752,3800-201,1,0.9,2.9095370334554067,1,74.63931687726289,whole_building_single_cp7,74.63931687726289,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38758.76192580873 112673.8088022166, -38761.63193077179 112672.8017397686, -38771.58594768847 112669.3065233016, -38771.65399266577 112670.4565061222, -38772.53524119197 112676.6104005097, -38760.90411878259 112678.015689382, -38758.76192580873 112673.8088022166)))",4283.666158728735
13753,3800-201,2,0.9,0.0,1,72.89974508713027,whole_building_single_cp7,72.89974508713027,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38771.65399266577 112670.4565061222, -38775.72403641112 112669.9924047264, -38781.54809897647 112669.3282596475, -38783.85339346434 112676.1131078132, -38772.61126240885 112677.1353914764, -38772.53524119197 112676.6104005097, -38771.65399266577 112670.4565061222)))",4183.829435673995
13754,3800-201,1,0.9,3.4859682240929253,1,136.31128669962325,whole_building_single_cp7,136.31128669962325,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38744.53863333394 112671.7782054138, -38741.1083520534 112665.7533763657, -38738.07509677147 112660.2495298143, -38740.58708015926 112658.8194824907, -38739.52999354212 112656.9625351466, -38741.04398353902 112656.1015066199, -38742.14707390355 112658.0384516812, -38744.83005611778 112656.5114011547, -38743.46694438237 112654.1164690692, -38746.28792560397 112652.5104159729, -38746.72696161867 112653.2823940884, -38748.5011070838 112656.39930568, -38749.72720763767 112658.553244572, -38747.62722156232 112659.7482841181, -38752.04358391663 112667.5070639426, -38744.53863333394 112671.7782054138)))",7823.116158044872
13756,3800-632,1,0.7,0.0,1,70.83966900116303,whole_building_single_cp7,70.83966900116303,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38766.12353783009 112713.1000824137, -38764.75442637878 112710.7301503829, -38762.21922010195 112706.3422762097, -38761.19813698527 112704.5733268999, -38758.71793535054 112700.2814499296, -38759.04693460257 112700.1304432299, -38763.14892507337 112698.2433597707, -38763.22193091972 112698.3673561789, -38769.93547348839 112709.8900242637, -38770.30450335562 112710.5240060035, -38766.12353783009 112713.1000824137)))",4065.598473989613
13771,3800-542,1,0.7,0.0,1,118.27789051281668,whole_building_single_cp7,118.27789051281668,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39069.84141855109 112794.91589267, -39067.06426796092 112792.207004358, -39061.70297742603 112786.9772199019, -39066.81883411428 112781.3331621189, -39068.97194520344 112783.2930775248, -39071.31188005797 112780.7240509579, -39077.57420349401 112786.4278047869, -39073.71731080929 112790.6608485987, -39069.84141855109 112794.91589267)))",6788.15158167556
13772,3800-544,1,0.7,0.0,1,99.99675053478404,whole_building_single_cp7,99.99675053478404,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38846.63170956532 112867.1538662722, -38850.24741668416 112858.0638923099, -38859.31976287729 112863.2825787802, -38855.60504747529 112872.1915577282, -38846.63170956532 112867.1538662722)))",5738.968604885258
13773,3800-544,2,0.7,0.0,1,80.8414036700969,whole_building_single_cp7,80.8414036700969,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38920.46987731487 112738.2676469343, -38921.04563752523 112731.8737188841, -38922.23246981842 112727.0927526213, -38927.20834143432 112721.8306924387, -38927.80437252116 112722.3946689288, -38929.86948036515 112724.3515874165, -38925.03159811574 112729.285648412, -38927.85078398822 112732.9485235731, -38927.3509416616 112737.1974788194, -38920.46987731487 112738.2676469343)))",4639.613539003524
13779,3800-544,1,0.7,0.0,1,93.13917801149367,whole_building_single_cp7,93.13917801149367,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38905.63087607506 112744.123961246, -38915.69584155653 112739.2397604551, -38918.84524295467 112748.3155530215, -38918.55824423609 112748.4625586421, -38912.59227149885 112751.5366752817, -38911.50613579254 112748.4757458603, -38907.76512925247 112749.7958272936, -38905.63087607506 112744.123961246)))",5345.4018819026205
13780,3800-544,1,0.7,0.0,1,36.29658071565038,whole_building_single_cp7,36.29658071565038,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38919.7518805119 112764.3513101637, -38918.35598325922 112767.5513036492, -38915.56308251243 112771.2213279217, -38911.61488358928 112767.6814812417, -38915.16483329957 112764.9684237745, -38914.18076797242 112763.6804675117, -38916.02673508851 112762.0974399941, -38919.7518805119 112764.3513101637)))",2083.1170620823523
13783,3800-545,1,0.7,0.0,1,110.37671195355009,whole_building_single_cp7,110.37671195355009,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39070.72314231882 112762.30832286, -39064.87822285143 112766.6374181079, -39057.41972414839 112756.943751152, -39062.16469523482 112754.3536610085, -39063.98981561091 112756.6845800976, -39068.48174599764 112753.1665096193, -39071.32793377862 112756.8003834167, -39073.00004414378 112758.9353092546, -39070.72314231882 112762.30832286)))",6334.690689689372
13784,3800-540,5,0.7,0.0,1,260.09485710248975,whole_building_single_cp7,260.09485710248975,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39242.23073398814 112884.626022812, -39236.93523597124 112874.3793104169, -39240.18322606699 112872.8452452238, -39243.1922168162 112871.4231848558, -39242.57715297592 112870.0842203756, -39245.27414183666 112868.7401672742, -39248.22712966609 112867.2701091244, -39251.80211482405 112865.4890387676, -39253.70210693447 112864.5430013784, -39254.42117668529 112865.985961573, -39259.61368084201 112876.4106739537, -39260.18273618424 112877.5546423987, -39248.75978294079 112883.2438674674, -39248.01371051686 112881.7459087873, -39242.23073398814 112884.626022812)))",14927.247247740077
13785,3800-540,3,0.6999999999999998,0.0,1,255.8934769359014,whole_building_single_cp7,255.8934769359014,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39277.69262860778 112867.975310124, -39272.54911455568 112857.3026002265, -39274.68210608582 112856.2545581232, -39274.13405223337 112855.1395887089, -39280.52102673094 112852.0014626927, -39286.07900441947 112849.2713530823, -39286.61105676522 112850.3543233638, -39289.29104594219 112849.0372705361, -39294.63757230795 112859.9189717699, -39291.89658323739 112861.2650258535, -39292.35562851482 112862.2010001713, -39280.62167504639 112867.9672318127, -39280.05461929267 112866.8142634733, -39277.69262860778 112867.975310124)))",14686.123523776158
13786,3800-540,4,0.7,0.0,1,262.8354118421676,whole_building_single_cp7,262.8354118421676,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39259.61368084201 112876.4106739537, -39254.42117668529 112865.985961573, -39256.3081700357 112865.0759240185, -39259.02016052643 112863.7698700343, -39258.56311485085 112862.8198958078, -39264.60109345114 112859.9097757008, -39269.84707478169 112857.3826713821, -39270.32512248689 112858.3736444456, -39272.54911455568 112857.3026002265, -39277.69262860778 112867.975310124, -39275.61063597337 112868.9783515427, -39276.04767967342 112869.8853268837, -39264.58671991437 112875.4085550153, -39264.04166542454 112874.2765857623, -39259.61368084201 112876.4106739537)))",15084.531934761078
13787,3800-540,2,0.7,0.0,1,202.35084144366024,whole_building_single_cp7,202.35084144366024,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39231.98883434814 112891.195204042, -39231.23675631289 112889.5582474641, -39228.02476798062 112891.1293112891, -39226.11456137135 112886.7604245365, -39224.04433757949 112882.0265472202, -39226.32132524207 112880.813503411, -39226.02728699132 112879.9805231171, -39228.57027811732 112878.7484724614, -39228.04322574025 112877.657502075, -39227.77519905877 112877.1015171502, -39231.66018567333 112875.2254397075, -39236.23216982588 112873.0173486085, -39236.93523597124 112874.3793104169, -39242.23073398814 112884.626022812, -39242.86879408129 112885.8619881253, -39231.98883434814 112891.195204042)))",11613.22862999759
13788,3800-542,1,0.7,4.792290223465996,1,155.245473088421,whole_building_single_cp7,155.245473088421,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39018.16364041427 112846.5495564078, -39021.25688756012 112851.5824040894, -39025.47422466609 112858.4421963542, -39028.75448709822 112863.7790346866, -39028.93550160382 112864.0740257559, -39022.69955290279 112867.9071397261, -39015.256957927 112855.799506354, -39014.63196307083 112856.1835177742, -39011.3016971484 112850.7666817049, -39018.16364041427 112846.5495564078)))",8909.778481202637
13789,3800-542,1,0.7,0.0,1,128.6805049586913,whole_building_single_cp7,128.6805049586913,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39035.49283303107 112819.07647348, -39031.34652124322 112812.81967079, -39039.9632521311 112802.5555831049, -39043.75744657369 112805.9764344959, -39048.59770173144 112810.5162424063, -39045.69578985299 112813.9062728123, -39045.04680950346 112814.6632796324, -39041.71564453182 112811.8094080961, -39035.49283303107 112819.07647348)))",7385.173758839541
13790,3800-545,2,0.7,0.0,1,145.8381821700295,whole_building_single_cp7,145.8381821700295,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39078.75116928107 112785.0997919345, -39094.95473607815 112793.0132499276, -39094.76175654502 112793.6052468074, -39092.63798219103 112800.1322123299, -39092.24396879848 112799.950225374, -39085.16772789232 112796.6694597592, -39079.21751106198 112793.5466618562, -39073.71731080929 112790.6608485987, -39077.57420349401 112786.4278047869, -39078.75116928107 112785.0997919345)))",8369.879464995196
13791,3800-542,2,0.7,0.5059809421899796,1,173.01321035157844,whole_building_single_cp7,173.01321035157844,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39057.04909555047 112791.8072767836, -39062.63238755516 112796.9860560267, -39063.12241281836 112797.4310367804, -39060.82547291598 112799.8620642259, -39061.37850205462 112800.3800422831, -39058.27658408532 112803.6870790428, -39054.78167639952 112807.4131205067, -39050.62078611266 112811.848169945, -39050.33779354346 112812.1491733171, -39048.59770173144 112810.5162424063, -39043.75744657369 112805.9764344959, -39057.04909555047 112791.8072767836)))",9929.496479915411
13792,3800-545,3,0.6999999999999998,0.0,1,146.5939066313373,whole_building_single_cp7,146.5939066313373,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39109.88421370679 112799.1567661899, -39124.05077502317 112807.6832690893, -39119.03302791054 112816.0212861819, -39115.49788764597 112813.8934103078, -39115.89686763742 112813.2324089119, -39109.99063346668 112809.6776162216, -39106.16848204852 112807.3777503312, -39106.61344998724 112806.3947522032, -39109.88421370679 112799.1567661899)))",8413.251663933605
13793,3800-545,2,0.7,0.0,1,126.94468067219661,whole_building_single_cp7,126.94468067219661,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39092.19202905934 112801.490205271, -39092.63798219103 112800.1322123299, -39094.76175654502 112793.6052468074, -39109.88421370679 112799.1567661899, -39106.61344998724 112806.3947522032, -39099.44224056109 112803.9549775405, -39092.19202905934 112801.490205271)))",7285.5521108308385
13794,3800-545,3,0.6999999999999998,0.0,1,93.3559733471857,whole_building_single_cp7,93.3559733471857,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39134.39822174909 112814.8158930354, -39142.47661070388 112821.3805852748, -39136.67176716221 112827.6016529444, -39135.97278589668 112828.3486611295, -39133.57367189672 112826.4387519998, -39128.82944666346 112822.6639316186, -39134.39822174909 112814.8158930354)))",5357.84410246047
13797,3800-544,2,0.7,0.0,1,146.03729208183088,whole_building_single_cp7,146.03729208183088,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38859.31976287729 112863.2825787802, -38850.24741668416 112858.0638923099, -38850.54740136706 112857.5428913242, -38856.55109418039 112847.1068718056, -38857.56704214224 112845.3408685279, -38858.92009368027 112846.1188218046, -38860.79916532956 112847.2007568898, -38861.48719156179 112847.5967331219, -38860.85122413293 112848.7017351768, -38863.04630779389 112849.9636593563, -38866.00242055551 112851.6645572123, -38859.31976287729 112863.2825787802)))",8381.306691646447
138,3800-903,1,0.7,23.654399858817012,1,4.814172496850823,whole_building_single_cp7,4.814172496850823,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-51562.41859401397 111116.4616133035, -51559.12567573455 111115.4166942939, -51559.56363241823 111114.0376971996, -51562.82455388932 111115.1846159819, -51562.41859401397 111116.4616133035)))",276.2928262185716
13802,3800-544,2,0.7,0.0,1,108.85146996843538,whole_building_single_cp7,108.85146996843538,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38845.79685056554 112897.0904841123, -38847.65650585206 112913.3032150549, -38841.02842782576 112914.0633828963, -38840.93139349638 112913.2133969827, -38840.51124576447 112909.5564576562, -38839.16977326029 112897.8566516579, -38845.79685056554 112897.0904841123)))",6247.154686563138
13803,3800-544,2,0.7,0.0,1,78.90016359842886,whole_building_single_cp7,78.90016359842886,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38847.65650585206 112913.3032150549, -38848.95098087734 112925.0740211354, -38843.27691276422 112925.6981652965, -38842.31890124677 112925.8031896426, -38842.28889012065 112925.5271941774, -38841.02842782576 112914.0633828963, -38847.65650585206 112913.3032150549)))",4528.202760490549
13811,3800-544,1,0.7,0.9948292066016727,1,137.7849638533593,whole_building_single_cp7,137.7849638533593,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38891.84470896681 112745.3013114927, -38883.53823213507 112736.2986544133, -38889.05120372022 112733.3745477564, -38893.23218205534 112731.1564669164, -38894.79832058472 112734.108385209, -38897.52730645212 112732.6613324405, -38897.99334763476 112733.538308141, -38901.10862342974 112739.4111455188, -38901.51265922264 112740.1731244187, -38891.84470896681 112745.3013114927)))",7907.692775522916
13813,3800-544,2,0.7,0.0,1,151.52070339979156,whole_building_single_cp7,151.52070339979156,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38937.76513326228 112712.3345422638, -38929.06011377564 112715.2527331623, -38924.27214431412 112717.9208236907, -38920.49480642022 112710.7190221108, -38923.33279396436 112709.2839664719, -38921.43562731902 112705.7440650509, -38928.69062591436 112702.8639121518, -38929.73662570509 112702.4488901125, -38931.44281905139 112706.7467861961, -38934.98781979045 112705.3767109877, -38937.76513326228 112712.3345422638)))",8696.008171776066
13814,3800-544,3,0.6999999999999998,0.0,1,206.59326275987644,whole_building_single_cp7,206.59326275987644,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38958.88749067502 112687.615321288, -38964.73110556034 112701.0789819101, -38964.81512782834 112701.615972316, -38964.73214450311 112702.0749682144, -38964.28614692989 112702.3109767912, -38946.91813568419 112708.8093478983, -38946.67711355551 112708.3363607603, -38943.39379238248 112701.3845428943, -38945.80778887809 112700.3514930913, -38956.39677336638 112695.8232746989, -38955.43367415262 112693.6573298823, -38953.62148746682 112689.5804337176, -38953.98648766084 112689.4434259347, -38958.69249056724 112687.6883254477, -38958.88749067502 112687.615321288)))",11856.707769192133
13815,3800-544,1,0.7,0.0,1,61.94722409888518,whole_building_single_cp7,61.94722409888518,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38983.07243259246 112702.2944793924, -38981.98218305148 112696.3465900703, -38987.96026380101 112696.0864353663, -38991.71131442692 112695.9223383088, -38994.05557991915 112701.7831955123, -38983.07243259246 112702.2944793924)))",3555.2472691562875
13816,3800-544,2,0.7,0.0,1,119.57123686003938,whole_building_single_cp7,119.57123686003938,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38972.31230554587 112703.2387514439, -38968.13284701977 112693.1410007772, -38977.83497337756 112692.6017513508, -38978.63904795427 112694.1947081707, -38981.42305523204 112693.2996467729, -38981.98218305148 112696.3465900703, -38983.07243259246 112702.2944793924, -38983.13444681462 112702.6334730888, -38972.31230554587 112703.2387514439)))",6862.378734480613
13817,3800-544,1,0.7,0.0,1,146.93316801276504,whole_building_single_cp7,146.93316801276504,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38989.02000440251 112689.0565040736, -38992.42199934817 112687.6104339556, -38997.61599149384 112685.401326956, -39003.28060022668 112698.7199934147, -39003.6217096083 112701.3739477791, -38994.05557991915 112701.7831955123, -38991.71131442692 112695.9223383088, -38989.02000440251 112689.0565040736)))",8432.722400797065
13819,3800-544,2,0.7,5.60287844874681,1,178.67678509175047,whole_building_single_cp7,178.67678509175047,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39017.68903510703 112678.769887499, -39022.38700729179 112676.2557980181, -39028.75296945367 112672.8496768272, -39030.62313540351 112676.3465789973, -39031.1831320565 112676.0465683429, -39033.06829932269 112679.5694697313, -39033.79929494411 112679.1774558255, -39036.36752286464 112683.9753214594, -39024.01159575241 112690.5865569063, -39017.68903510703 112678.769887499)))",10254.537818273326
13829,3800-540,1,0.7,0.8191607938031119,1,88.71737866347851,whole_building_single_cp7,88.71737866347851,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39220.37557724432 112889.4445403291, -39214.49917567167 112881.805806184, -39218.08516629997 112880.1437336406, -39218.08816626756 112880.1417335878, -39225.92814557412 112876.5075750699, -39228.04322574025 112877.657502075, -39228.57027811732 112878.7484724614, -39226.02728699132 112879.9805231171, -39226.32132524207 112880.813503411, -39224.04433757949 112882.0265472202, -39226.11456137135 112886.7604245365, -39220.37557724432 112889.4445403291)))",5091.627959253666
13831,3800-545,1,0.7,0.0,1,64.652017062964,whole_building_single_cp7,64.652017062964,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39024.42555953483 112740.3298580487, -39024.00853217504 112739.7978764802, -39022.30742063531 112737.6289516389, -39019.91326369603 112734.5760573996, -39024.01720022935 112731.3589929486, -39028.46713124713 112727.8699231298, -39031.26131446074 112731.4327996767, -39027.06737834034 112734.6928658794, -39028.79849268806 112736.9207890987, -39024.42555953483 112740.3298580487)))",3710.479532410315
13832,3800-544,1,0.7,0.0,1,156.28446490421402,whole_building_single_cp7,156.28446490421402,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38996.30743195812 112722.6298486331, -38995.85543644329 112722.9208566121, -38991.00948446313 112726.0409421901, -38993.06062894449 112728.9228480783, -38990.40666313592 112730.8348921779, -38989.80562144514 112730.0069195287, -38985.97035573523 112724.7290939335, -38985.83921569612 112721.2061458874, -38985.4538032519 112710.8292988856, -38994.96893476576 112710.4760515674, -38995.03500558594 112712.2560252954, -38995.34333681443 112720.5809024332, -38996.30743195812 112722.6298486331)))",8969.407832953371
13833,3800-544,2,0.7,0.0,1,71.63073443862999,whole_building_single_cp7,71.63073443862999,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38927.80437252116 112722.3946689288, -38941.05538616433 112717.532383944, -38942.97862122391 112722.8062607826, -38938.93461712566 112724.2923477331, -38932.22061011897 112726.7574921699, -38929.86948036515 112724.3515874165, -38927.80437252116 112722.3946689288)))",4110.998946362498
13834,3800-544,3,0.6999999999999998,2.3478040872401995,1,120.6642888025935,whole_building_single_cp7,120.6642888025935,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38937.05532574823 112768.8857878618, -38936.81232462162 112768.9537933995, -38932.98330678969 112770.0238806637, -38929.62129112146 112770.9639572894, -38925.41163991129 112755.9102748449, -38932.56667279957 112753.9101119512, -38932.84667409447 112753.8321055735, -38933.81182347375 112757.2840327393, -38936.09317674179 112765.4448605092, -38937.05532574823 112768.8857878618)))",6925.110680751657
13836,3800-544,1,0.7,0.0,1,93.15488929871563,whole_building_single_cp7,93.15488929871563,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38941.05538616433 112717.532383944, -38949.47339529589 112714.4632027535, -38949.97145621226 112715.8291708429, -38953.0348310305 112724.230974508, -38950.74482848827 112725.0660238204, -38944.61682158243 112727.3001558226, -38942.97862122391 112722.8062607826, -38941.05538616433 112717.532383944)))",5346.303577043982
13838,3800-284,2,0.7,2.258826512599839,1,161.01351107935906,whole_building_single_cp7,161.01351107935906,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-38752.69297917157 112782.5045125223, -38761.62931451721 112787.6342059264, -38763.48638429234 112788.7011421791, -38766.516498104 112790.4400381783, -38764.14961852845 112794.5630461659, -38761.45575542272 112799.2540553214, -38755.93054678697 112796.0572453545, -38751.76838969867 112793.6483884755, -38747.75423829355 112791.3255264687, -38752.69297917157 112782.5045125223)))",9240.815127541102
13839,3800-546,1,0.7,2.201593473857652,1,134.76843713649703,whole_building_single_cp7,134.76843713649703,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39492.15950047115 112541.0213642036, -39502.13623778592 112531.2042471303, -39502.7402218679 112530.61024005, -39509.10858247533 112537.0809783593, -39498.52786107549 112547.4921025131, -39492.15950047115 112541.0213642036)))",7734.569628707779
13840,3800-625,1,0.7,0.0,1,99.80008730377438,whole_building_single_cp7,99.80008730377438,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39521.59402506702 112471.2126208546, -39517.22273812574 112465.7978143837, -39528.59751713337 112456.6156533483, -39532.8177922515 112461.7954671784, -39532.44779992326 112462.1054722448, -39522.12501405362 112470.7666135826, -39521.59402506702 112471.2126208546)))",5727.681797039365
13841,3800-625,1,0.7,0.0,1,96.39256569907309,whole_building_single_cp7,96.39256569907309,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39522.12501405362 112470.7666135826, -39532.44779992326 112462.1054722448, -39537.04509327116 112467.5902716811, -39526.71830706645 112476.2464132249, -39522.12501405362 112470.7666135826)))",5532.118847190845
13842,3800-625,2,0.7,0.5047683327893124,1,99.2119353280957,whole_building_single_cp7,99.2119353280957,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39561.43739476393 112466.5396518537, -39570.87318981767 112458.4395260014, -39576.03951849386 112464.5563009181, -39566.48372033576 112472.6244303955, -39561.43739476393 112466.5396518537)))",5693.926842950662
13843,3800-625,2,0.7,0.5725329664598572,1,101.43293873762315,whole_building_single_cp7,101.43293873762315,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39566.48372033576 112472.6244303955, -39576.03951849386 112464.5563009181, -39581.13485753325 112470.9380736426, -39571.70005666407 112478.9022015402, -39566.48372033576 112472.6244303955)))",5821.393673327188
13844,3800-625,1,0.7,0.0,1,98.68896887951749,whole_building_single_cp7,98.68896887951749,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39629.02441026292 112444.1622251843, -39628.79339583337 112443.8962351571, -39619.74782943938 112433.4376260914, -39619.54781693604 112433.2066347269, -39622.56875124219 112430.6365945131, -39624.71670589047 112428.8425654394, -39634.22529182035 112439.6101578457, -39629.02441026292 112444.1622251843)))",5663.912987362877
13845,3800-626,1,0.7,0.0,1,112.24448730894377,whole_building_single_cp7,112.24448730894377,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39604.92572412562 112388.1856837897, -39614.55752240977 112380.2145528999, -39620.19989552036 112387.2483020986, -39610.73509638589 112395.146429785, -39604.92572412562 112388.1856837897)))",6441.885214193988
13846,3800-626,1,0.7,0.0,1,111.62304476718957,whole_building_single_cp7,111.62304476718957,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39610.73509638589 112395.146429785, -39620.19989552036 112387.2483020986, -39626.14327003801 112394.2080444592, -39616.471461993 112401.9641796558, -39610.73509638589 112395.146429785)))",6406.219662885628
13847,3800-626,1,0.7,0.0,1,121.4732509381046,whole_building_single_cp7,121.4732509381046,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39621.33985454472 112409.7019381998, -39615.64947990616 112402.6621905791, -39616.471461993 112401.9641796558, -39626.14327003801 112394.2080444592, -39631.80463614069 112401.0517957124, -39621.33985454472 112409.7019381998)))",6971.538272382487
13848,3800-625,1,0.7,0.0,1,101.60373364041237,whole_building_single_cp7,101.60373364041237,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39634.22529182035 112439.6101578457, -39624.71670589047 112428.8425654394, -39630.14058516576 112424.1684942345, -39639.51817407493 112435.0490883355, -39634.22529182035 112439.6101578457)))",5831.195857695578
13849,3800-625,1,0.7,0.0,1,97.96929209266882,whole_building_single_cp7,97.96929209266882,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39639.51817407493 112435.0490883355, -39630.14058516576 112424.1684942345, -39635.3234677127 112419.657426945, -39644.66906587748 112430.7670184356, -39639.51817407493 112435.0490883355)))",5622.609620370442
13850,3800-625,3,0.6999999999999998,0.0,1,304.3919681279099,whole_building_single_cp7,304.3919681279099,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39681.47627377299 112399.8565259234, -39669.97963275857 112388.4469948385, -39671.49358923739 112386.92197847, -39672.10162313289 112387.5259536749, -39675.76351776346 112383.8369141268, -39675.1214820057 112383.1999402976, -39678.10239609894 112380.1959081565, -39678.65642696828 112380.7458855687, -39682.39131921096 112376.9818453452, -39681.91629276824 112376.5108647037, -39683.51524661509 112374.8998474927, -39694.9218825992 112386.2203822588, -39689.41604146448 112391.7684415464, -39690.03007571576 112392.377416494, -39687.40315141505 112395.0244448207, -39686.83311959088 112394.4584680869, -39681.47627377299 112399.8565259234)))",17469.527152861312
13851,3800-540,1,0.7,0.0,1,99.97583440822689,whole_building_single_cp7,99.97583440822689,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39826.2119578851 112415.7065326558, -39815.74245672117 112407.4159306429, -39820.06726596382 112401.5709076239, -39830.79775551478 112409.509508293, -39826.2119578851 112415.7065326558)))",5737.768195941914
13852,3800-540,1,0.7,0.0,1,100.39194593543823,whole_building_single_cp7,100.39194593543823,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39839.29940651927 112398.6454538455, -39827.83488654653 112390.2288793898, -39831.87669120177 112384.3828639729, -39843.22120695689 112392.7434424563, -39839.29940651927 112398.6454538455)))",5761.64948186396
13853,3800-540,1,0.7,0.0,1,99.9817450533891,whole_building_single_cp7,99.9817450533891,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39835.13959243608 112404.3114750933, -39834.6775715108 112403.9734922332, -39823.9250836766 112396.0788914114, -39823.67407231029 112395.8949007205, -39827.83488654653 112390.2288793898, -39839.29940651927 112398.6454538455, -39835.13959243608 112404.3114750933)))",5738.107417034991
13854,3800-540,1,0.7,0.0,1,95.17607476873137,whole_building_single_cp7,95.17607476873137,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39871.00280582637 112351.3623575668, -39860.00133330345 112343.8717564583, -39859.76432314804 112343.7107650424, -39863.75912704479 112337.9007509557, -39874.95461368112 112345.661342982, -39871.00280582637 112351.3623575668)))",5462.302545960834
13855,3800-540,1,0.7,0.0,1,95.55773982961276,whole_building_single_cp7,95.55773982961276,building_footprints_with_conflict_voronoi_split,"MULTIPOLYGON (((-39867.48093053152 112332.171742752, -39878.89440766226 112339.6473335948, -39874.95461368112 112345.661342982, -39863.75912704479 112337.9007509557, -39867.48093053152 112332.171742752)))",5484.20689575486
