time,H_sun,T2m,WS10m,Int,G(i),P_W,Energy_kWh
2018-01-01 00:10:00,0.0,9.22,1.24,0.0,0.0,0.0,0.0
2018-01-01 01:10:00,0.0,7.91,1.38,0.0,0.0,0.0,0.0
2018-01-01 02:10:00,0.0,6.38,1.66,0.0,0.0,0.0,0.0
2018-01-01 03:10:00,0.0,6.05,1.72,0.0,0.0,0.0,0.0
2018-01-01 04:10:00,0.0,5.4,2.0,0.0,0.0,0.0,0.0
2018-01-01 05:10:00,0.0,5.73,2.0,0.0,0.0,0.0,0.0
2018-01-01 06:10:00,0.0,5.85,2.07,0.0,0.0,0.0,0.0
2018-01-01 07:10:00,0.0,6.76,2.34,0.0,0.0,0.0,0.0
2018-01-01 08:10:00,0.0,7.96,2.28,0.0,0.0,0.0,0.0
2018-01-01 09:10:00,10.2,9.48,2.28,0.0,85.52,33.09624,0.03309624
2018-01-01 10:10:00,17.74,11.85,2.34,0.0,161.04,62.32247999999999,0.06232247999999999
2018-01-01 11:10:00,23.22,13.66,3.1,0.0,391.18,151.38666,0.15138666
2018-01-01 12:10:00,26.08,14.44,4.48,0.0,176.84,68.43708,0.06843708
2018-01-01 13:10:00,25.95,15.05,5.72,0.0,328.66,127.19142,0.12719142
2018-01-01 14:10:00,22.86,15.09,5.59,0.0,133.27,51.575489999999995,0.051575489999999995
2018-01-01 15:10:00,17.19,15.05,4.76,0.0,114.16,44.17992,0.044179920000000004
2018-01-01 16:10:00,9.5,14.55,3.38,0.0,79.78,30.87486,0.03087486
2018-01-01 17:10:00,0.0,13.76,2.69,0.0,0.0,0.0,0.0
2018-01-01 18:10:00,0.0,12.36,2.21,0.0,0.0,0.0,0.0
2018-01-01 19:10:00,0.0,11.93,2.0,0.0,0.0,0.0,0.0
2018-01-01 20:10:00,0.0,11.63,2.07,0.0,0.0,0.0,0.0
2018-01-01 21:10:00,0.0,11.27,2.21,0.0,0.0,0.0,0.0
2018-01-01 22:10:00,0.0,10.93,2.28,0.0,0.0,0.0,0.0
2018-01-01 23:10:00,0.0,10.91,2.21,0.0,0.0,0.0,0.0
2018-01-02 00:10:00,0.0,10.73,2.07,0.0,0.0,0.0,0.0
2018-01-02 01:10:00,0.0,10.47,2.07,0.0,0.0,0.0,0.0
2018-01-02 02:10:00,0.0,10.49,1.93,0.0,0.0,0.0,0.0
2018-01-02 03:10:00,0.0,10.34,1.93,0.0,0.0,0.0,0.0
2018-01-02 04:10:00,0.0,10.17,2.0,0.0,0.0,0.0,0.0
2018-01-02 05:10:00,0.0,10.27,2.07,0.0,0.0,0.0,0.0
2018-01-02 06:10:00,0.0,10.87,2.0,0.0,0.0,0.0,0.0
2018-01-02 07:10:00,0.0,10.92,2.21,0.0,0.0,0.0,0.0
2018-01-02 08:10:00,0.0,11.26,2.34,0.0,0.0,0.0,0.0
2018-01-02 09:10:00,10.21,11.76,2.55,0.0,151.24,58.529880000000006,0.058529880000000006
2018-01-02 10:10:00,17.77,12.6,2.62,0.0,135.06,52.26822000000001,0.052268220000000004
2018-01-02 11:10:00,23.27,13.14,2.69,0.0,59.59,23.061329999999998,0.023061329999999998
2018-01-02 12:10:00,26.15,13.38,3.1,0.0,86.59,33.510329999999996,0.03351033
2018-01-02 13:10:00,26.05,13.92,3.38,0.0,114.52,44.31924,0.04431924
2018-01-02 14:10:00,22.97,14.15,3.24,0.0,72.62,28.10394,0.02810394
2018-01-02 15:10:00,17.31,14.37,3.31,0.0,50.28,19.45836,0.019458359999999997
2018-01-02 16:10:00,9.63,14.42,3.31,0.0,11.17,4.3227899999999995,0.004322789999999999
2018-01-02 17:10:00,0.0,14.16,2.97,0.0,0.0,0.0,0.0
2018-01-02 18:10:00,0.0,14.01,2.83,0.0,0.0,0.0,0.0
2018-01-02 19:10:00,0.0,13.76,2.69,0.0,0.0,0.0,0.0
2018-01-02 20:10:00,0.0,13.73,2.62,0.0,0.0,0.0,0.0
2018-01-02 21:10:00,0.0,13.71,2.48,0.0,0.0,0.0,0.0
2018-01-02 22:10:00,0.0,13.65,2.48,0.0,0.0,0.0,0.0
2018-01-02 23:10:00,0.0,13.66,2.48,0.0,0.0,0.0,0.0
2018-01-03 00:10:00,0.0,13.64,2.55,0.0,0.0,0.0,0.0
2018-01-03 01:10:00,0.0,13.58,2.62,0.0,0.0,0.0,0.0
2018-01-03 02:10:00,0.0,13.61,2.55,0.0,0.0,0.0,0.0
2018-01-03 03:10:00,0.0,13.65,2.41,0.0,0.0,0.0,0.0
2018-01-03 04:10:00,0.0,13.68,2.21,0.0,0.0,0.0,0.0
2018-01-03 05:10:00,0.0,13.7,2.07,0.0,0.0,0.0,0.0
2018-01-03 06:10:00,0.0,13.76,2.07,0.0,0.0,0.0,0.0
2018-01-03 07:10:00,0.0,13.54,2.28,0.0,0.0,0.0,0.0
2018-01-03 08:10:00,0.0,13.6,2.14,0.0,0.0,0.0,0.0
2018-01-03 09:10:00,10.22,13.81,2.34,0.0,38.17,14.771790000000001,0.014771790000000002
2018-01-03 10:10:00,17.8,14.18,2.76,0.0,67.04,25.944480000000002,0.025944480000000002
2018-01-03 11:10:00,23.33,14.58,3.1,0.0,74.49,28.82763,0.02882763
2018-01-03 12:10:00,26.23,15.0,3.03,0.0,108.01,41.79987,0.041799869999999996
2018-01-03 13:10:00,26.15,15.66,3.31,0.0,158.62,61.385940000000005,0.06138594000000001
2018-01-03 14:10:00,23.09,15.71,3.31,0.0,175.07,67.75209000000001,0.06775209000000001
2018-01-03 15:10:00,17.45,15.59,3.17,0.0,128.72,49.81464,0.04981464
2018-01-03 16:10:00,9.77,15.23,2.69,0.0,83.81,32.43447,0.03243447
2018-01-03 17:10:00,0.0,14.72,2.0,0.0,0.0,0.0,0.0
2018-01-03 18:10:00,0.0,14.19,1.45,0.0,0.0,0.0,0.0
2018-01-03 19:10:00,0.0,13.96,1.86,0.0,0.0,0.0,0.0
2018-01-03 20:10:00,0.0,13.79,1.66,0.0,0.0,0.0,0.0
2018-01-03 21:10:00,0.0,13.67,1.59,0.0,0.0,0.0,0.0
2018-01-03 22:10:00,0.0,13.51,1.52,0.0,0.0,0.0,0.0
2018-01-03 23:10:00,0.0,13.37,1.45,0.0,0.0,0.0,0.0
2018-01-04 00:10:00,0.0,13.3,1.38,0.0,0.0,0.0,0.0
2018-01-04 01:10:00,0.0,13.25,1.52,0.0,0.0,0.0,0.0
2018-01-04 02:10:00,0.0,13.11,1.72,0.0,0.0,0.0,0.0
2018-01-04 03:10:00,0.0,13.24,1.79,0.0,0.0,0.0,0.0
2018-01-04 04:10:00,0.0,13.29,1.93,0.0,0.0,0.0,0.0
2018-01-04 05:10:00,0.0,13.46,2.41,0.0,0.0,0.0,0.0
2018-01-04 06:10:00,0.0,13.54,2.76,0.0,0.0,0.0,0.0
2018-01-04 07:10:00,0.0,13.46,2.48,0.0,0.0,0.0,0.0
2018-01-04 08:10:00,0.0,13.25,2.41,0.0,0.0,0.0,0.0
2018-01-04 09:10:00,10.24,13.15,2.41,0.0,69.04,26.71848,0.02671848
2018-01-04 10:10:00,17.84,13.93,3.38,0.0,125.79,48.680730000000004,0.048680730000000005
2018-01-04 11:10:00,23.39,14.47,4.14,0.0,71.69,27.74403,0.02774403
2018-01-04 12:10:00,26.32,14.98,4.62,0.0,94.97,36.753389999999996,0.03675339
2018-01-04 13:10:00,26.26,15.11,4.83,0.0,179.98,69.65226,0.06965226
2018-01-04 14:10:00,23.22,14.92,4.76,0.0,65.18,25.22466,0.02522466
2018-01-04 15:10:00,17.58,14.86,4.62,0.0,92.92,35.96004,0.03596004
2018-01-04 16:10:00,9.91,14.5,4.14,0.0,127.6,49.38119999999999,0.04938119999999999
2018-01-04 17:10:00,0.0,13.78,3.45,0.0,0.0,0.0,0.0
2018-01-04 18:10:00,0.0,12.94,3.1,0.0,0.0,0.0,0.0
2018-01-04 19:10:00,0.0,12.25,3.17,0.0,0.0,0.0,0.0
2018-01-04 20:10:00,0.0,12.06,3.31,0.0,0.0,0.0,0.0
2018-01-04 21:10:00,0.0,12.06,3.59,0.0,0.0,0.0,0.0
2018-01-04 22:10:00,0.0,11.54,3.72,0.0,0.0,0.0,0.0
2018-01-04 23:10:00,0.0,11.36,3.86,0.0,0.0,0.0,0.0
2018-01-05 00:10:00,0.0,11.53,4.07,0.0,0.0,0.0,0.0
2018-01-05 01:10:00,0.0,11.92,4.48,0.0,0.0,0.0,0.0
2018-01-05 02:10:00,0.0,12.15,4.55,0.0,0.0,0.0,0.0
2018-01-05 03:10:00,0.0,12.33,4.83,0.0,0.0,0.0,0.0
2018-01-05 04:10:00,0.0,12.54,4.69,0.0,0.0,0.0,0.0
2018-01-05 05:10:00,0.0,12.64,5.03,0.0,0.0,0.0,0.0
2018-01-05 06:10:00,0.0,12.75,4.76,0.0,0.0,0.0,0.0
2018-01-05 07:10:00,0.0,12.07,4.55,0.0,0.0,0.0,0.0
2018-01-05 08:10:00,0.0,11.44,2.97,0.0,0.0,0.0,0.0
2018-01-05 09:10:00,10.27,11.04,1.24,0.0,47.49,18.37863,0.01837863
2018-01-05 10:10:00,17.89,11.23,1.59,0.0,81.94,31.710779999999996,0.031710779999999994
2018-01-05 11:10:00,23.46,11.34,2.55,0.0,121.5,47.0205,0.0470205
2018-01-05 12:10:00,26.42,11.15,3.31,0.0,219.74,85.03938000000001,0.08503938000000001
2018-01-05 13:10:00,26.38,10.81,3.72,0.0,114.52,44.31924,0.04431924
2018-01-05 14:10:00,23.36,10.44,3.79,0.0,136.93,52.99191,0.052991909999999996
2018-01-05 15:10:00,17.73,10.23,3.17,0.0,51.21,19.81827,0.01981827
2018-01-05 16:10:00,10.06,9.89,2.76,0.0,95.19,36.83853,0.03683853
2018-01-05 17:10:00,0.0,9.59,2.41,0.0,0.0,0.0,0.0
2018-01-05 18:10:00,0.0,9.11,1.79,0.0,0.0,0.0,0.0
2018-01-05 19:10:00,0.0,8.85,1.52,0.0,0.0,0.0,0.0
2018-01-05 20:10:00,0.0,8.43,1.59,0.0,0.0,0.0,0.0
2018-01-05 21:10:00,0.0,7.98,2.0,0.0,0.0,0.0,0.0
2018-01-05 22:10:00,0.0,7.83,2.41,0.0,0.0,0.0,0.0
2018-01-05 23:10:00,0.0,7.6,2.62,0.0,0.0,0.0,0.0
2018-01-06 00:10:00,0.0,7.24,2.21,0.0,0.0,0.0,0.0
2018-01-06 01:10:00,0.0,6.83,2.14,0.0,0.0,0.0,0.0
2018-01-06 02:10:00,0.0,6.46,2.34,0.0,0.0,0.0,0.0
2018-01-06 03:10:00,0.0,6.16,2.55,0.0,0.0,0.0,0.0
2018-01-06 04:10:00,0.0,5.92,2.21,0.0,0.0,0.0,0.0
2018-01-06 05:10:00,0.0,5.32,2.0,0.0,0.0,0.0,0.0
2018-01-06 06:10:00,0.0,4.71,2.0,0.0,0.0,0.0,0.0
2018-01-06 07:10:00,0.0,4.4,2.07,0.0,0.0,0.0,0.0
2018-01-06 08:10:00,0.0,3.71,2.07,0.0,0.0,0.0,0.0
2018-01-06 09:10:00,10.3,4.33,1.86,0.0,343.35,132.87645,0.13287645
2018-01-06 10:10:00,17.94,6.63,2.07,0.0,607.25,235.00574999999998,0.23500574999999999
2018-01-06 11:10:00,23.54,8.14,2.83,0.0,797.27,308.54349,0.30854349000000003
2018-01-06 12:10:00,26.53,9.18,3.72,0.0,886.51,343.07937,0.34307937
2018-01-06 13:10:00,26.51,9.73,4.55,0.0,879.06,340.19622,0.34019622
2018-01-06 14:10:00,23.5,9.88,4.9,0.0,780.35,301.99544999999995,0.30199544999999994
2018-01-06 15:10:00,17.87,9.85,4.9,0.0,503.47,194.84288999999998,0.19484289
2018-01-06 16:10:00,10.21,9.41,4.55,0.0,401.77,155.48498999999998,0.15548499
2018-01-06 17:10:00,0.0,8.58,3.79,0.0,0.0,0.0,0.0
2018-01-06 18:10:00,0.0,7.57,3.52,0.0,0.0,0.0,0.0
2018-01-06 19:10:00,0.0,6.76,2.97,0.0,0.0,0.0,0.0
2018-01-06 20:10:00,0.0,6.2,2.55,0.0,0.0,0.0,0.0
2018-01-06 21:10:00,0.0,5.66,2.34,0.0,0.0,0.0,0.0
2018-01-06 22:10:00,0.0,4.94,2.14,0.0,0.0,0.0,0.0
2018-01-06 23:10:00,0.0,4.31,2.14,0.0,0.0,0.0,0.0
2018-01-07 00:10:00,0.0,3.9,2.21,0.0,0.0,0.0,0.0
2018-01-07 01:10:00,0.0,3.57,2.28,0.0,0.0,0.0,0.0
2018-01-07 02:10:00,0.0,3.31,2.41,0.0,0.0,0.0,0.0
2018-01-07 03:10:00,0.0,3.25,2.55,0.0,0.0,0.0,0.0
2018-01-07 04:10:00,0.0,3.17,2.76,0.0,0.0,0.0,0.0
2018-01-07 05:10:00,0.0,3.07,2.83,0.0,0.0,0.0,0.0
2018-01-07 06:10:00,0.0,2.87,2.83,0.0,0.0,0.0,0.0
2018-01-07 07:10:00,0.0,2.97,3.24,0.0,0.0,0.0,0.0
2018-01-07 08:10:00,0.0,2.89,3.1,0.0,0.0,0.0,0.0
2018-01-07 09:10:00,10.34,3.52,2.76,0.0,251.63,97.38081000000001,0.09738081000000001
2018-01-07 10:10:00,18.0,5.7,3.24,0.0,571.31,221.09697,0.22109697
2018-01-07 11:10:00,23.63,7.58,4.07,0.0,630.77,244.10799,0.24410799
2018-01-07 12:10:00,26.64,8.89,4.76,0.0,840.42,325.24253999999996,0.32524253999999997
2018-01-07 13:10:00,26.64,9.81,5.59,0.0,840.36,325.21932,0.32521932
2018-01-07 14:10:00,23.65,10.46,5.72,0.0,789.73,305.62551,0.30562551000000004
2018-01-07 15:10:00,18.03,10.81,5.31,0.0,597.38,231.18606000000003,0.23118606000000003
2018-01-07 16:10:00,10.37,10.66,4.21,0.0,357.65,138.41055,0.13841055
2018-01-07 17:10:00,0.0,10.07,4.0,0.0,0.0,0.0,0.0
2018-01-07 18:10:00,0.0,9.0,3.79,0.0,0.0,0.0,0.0
2018-01-07 19:10:00,0.0,8.72,3.66,0.0,0.0,0.0,0.0
2018-01-07 20:10:00,0.0,8.16,3.52,0.0,0.0,0.0,0.0
2018-01-07 21:10:00,0.0,7.51,3.38,0.0,0.0,0.0,0.0
2018-01-07 22:10:00,0.0,7.0,3.24,0.0,0.0,0.0,0.0
2018-01-07 23:10:00,0.0,6.73,3.03,0.0,0.0,0.0,0.0
2018-01-08 00:10:00,0.0,6.42,2.76,0.0,0.0,0.0,0.0
2018-01-08 01:10:00,0.0,5.89,2.55,0.0,0.0,0.0,0.0
2018-01-08 02:10:00,0.0,5.53,2.41,0.0,0.0,0.0,0.0
2018-01-08 03:10:00,0.0,4.95,2.41,0.0,0.0,0.0,0.0
2018-01-08 04:10:00,0.0,4.6,2.41,0.0,0.0,0.0,0.0
2018-01-08 05:10:00,0.0,4.02,2.48,0.0,0.0,0.0,0.0
2018-01-08 06:10:00,0.0,3.56,2.21,0.0,0.0,0.0,0.0
2018-01-08 07:10:00,0.0,2.77,1.93,0.0,0.0,0.0,0.0
2018-01-08 08:10:00,0.0,1.86,1.79,0.0,0.0,0.0,0.0
2018-01-08 09:10:00,10.38,2.5,1.79,0.0,387.12,149.81544,0.14981544
2018-01-08 10:10:00,18.07,6.26,1.86,0.0,619.05,239.57235,0.23957235
2018-01-08 11:10:00,23.72,8.23,2.21,0.0,779.66,301.72842,0.30172842000000005
2018-01-08 12:10:00,26.76,9.62,1.72,0.0,870.55,336.90284999999994,0.3369028499999999
2018-01-08 13:10:00,26.78,10.54,1.03,0.0,870.26,336.79062,0.33679062
2018-01-08 14:10:00,23.8,10.99,1.1,0.0,765.88,296.39556,0.29639556
2018-01-08 15:10:00,18.19,11.01,1.59,0.0,606.0,234.522,0.23452199999999998
2018-01-08 16:10:00,10.53,10.61,1.59,0.0,333.74,129.15738000000002,0.12915738000000002
2018-01-08 17:10:00,0.0,9.71,1.24,0.0,0.0,0.0,0.0
2018-01-08 18:10:00,0.0,7.83,1.17,0.0,0.0,0.0,0.0
2018-01-08 19:10:00,0.0,7.94,0.83,0.0,0.0,0.0,0.0
2018-01-08 20:10:00,0.0,7.16,0.97,0.0,0.0,0.0,0.0
2018-01-08 21:10:00,0.0,3.89,1.86,0.0,0.0,0.0,0.0
2018-01-08 22:10:00,0.0,3.03,2.07,0.0,0.0,0.0,0.0
2018-01-08 23:10:00,0.0,2.86,2.28,0.0,0.0,0.0,0.0
2018-01-09 00:10:00,0.0,3.06,2.34,0.0,0.0,0.0,0.0
2018-01-09 01:10:00,0.0,3.84,2.55,0.0,0.0,0.0,0.0
2018-01-09 02:10:00,0.0,4.63,2.9,0.0,0.0,0.0,0.0
2018-01-09 03:10:00,0.0,5.39,3.03,0.0,0.0,0.0,0.0
2018-01-09 04:10:00,0.0,6.13,3.24,0.0,0.0,0.0,0.0
2018-01-09 05:10:00,0.0,6.78,3.79,0.0,0.0,0.0,0.0
2018-01-09 06:10:00,0.0,7.19,4.28,0.0,0.0,0.0,0.0
2018-01-09 07:10:00,0.0,7.17,5.1,0.0,0.0,0.0,0.0
2018-01-09 08:10:00,0.0,7.34,5.24,0.0,0.0,0.0,0.0
2018-01-09 09:10:00,10.43,7.51,5.03,0.0,79.37,30.71619,0.03071619
2018-01-09 10:10:00,18.15,7.72,5.17,0.0,102.88,39.81456,0.03981456
2018-01-09 11:10:00,23.82,7.97,5.1,0.0,122.4,47.36880000000001,0.04736880000000001
2018-01-09 12:10:00,26.88,8.44,5.17,0.0,118.25,45.76275,0.04576275
2018-01-09 13:10:00,26.93,8.93,5.1,0.0,126.63,49.00581,0.04900581
2018-01-09 14:10:00,23.96,9.35,4.83,0.0,137.77,53.316990000000004,0.05331699
2018-01-09 15:10:00,18.36,9.72,3.86,0.0,61.45,23.781150000000004,0.023781150000000004
2018-01-09 16:10:00,10.7,9.99,3.93,0.0,147.93,57.24891,0.05724891
2018-01-09 17:10:00,0.0,10.06,2.76,0.0,0.0,0.0,0.0
2018-01-09 18:10:00,0.0,9.79,1.79,0.0,0.0,0.0,0.0
2018-01-09 19:10:00,0.0,8.98,1.52,0.0,0.0,0.0,0.0
2018-01-09 20:10:00,0.0,8.81,1.45,0.0,0.0,0.0,0.0
2018-01-09 21:10:00,0.0,8.65,1.45,0.0,0.0,0.0,0.0
2018-01-09 22:10:00,0.0,8.16,1.45,0.0,0.0,0.0,0.0
2018-01-09 23:10:00,0.0,7.58,1.31,0.0,0.0,0.0,0.0
2018-01-10 00:10:00,0.0,7.74,0.97,0.0,0.0,0.0,0.0
2018-01-10 01:10:00,0.0,7.51,1.17,0.0,0.0,0.0,0.0
2018-01-10 02:10:00,0.0,7.2,1.17,0.0,0.0,0.0,0.0
2018-01-10 03:10:00,0.0,8.27,0.9,0.0,0.0,0.0,0.0
2018-01-10 04:10:00,0.0,8.17,1.1,0.0,0.0,0.0,0.0
2018-01-10 05:10:00,0.0,6.61,1.66,0.0,0.0,0.0,0.0
2018-01-10 06:10:00,0.0,5.86,2.0,0.0,0.0,0.0,0.0
2018-01-10 07:10:00,0.0,6.53,2.69,0.0,0.0,0.0,0.0
2018-01-10 08:10:00,0.0,7.98,3.17,0.0,0.0,0.0,0.0
2018-01-10 09:10:00,10.49,9.63,3.93,0.0,300.48,116.28576000000001,0.11628576000000002
2018-01-10 10:10:00,18.23,11.08,5.1,0.0,189.77,73.44099,0.07344099
2018-01-10 11:10:00,23.93,11.26,6.34,0.0,323.9,125.3493,0.1253493
2018-01-10 12:10:00,27.02,11.61,6.0,0.0,371.69,143.84403,0.14384403
2018-01-10 13:10:00,27.09,11.81,5.59,0.0,775.25,300.02175,0.30002175
2018-01-10 14:10:00,24.13,12.68,6.83,0.0,747.31,289.20896999999997,0.28920896999999995
2018-01-10 15:10:00,18.53,12.26,6.07,0.0,273.18,105.72066000000001,0.10572066000000001
2018-01-10 16:10:00,10.87,11.78,5.17,0.0,315.88,122.24555999999998,0.12224555999999999
2018-01-10 17:10:00,1.71,10.78,4.28,0.0,3.52,1.3622400000000001,0.00136224
2018-01-10 18:10:00,0.0,10.19,3.59,0.0,0.0,0.0,0.0
2018-01-10 19:10:00,0.0,9.7,3.24,0.0,0.0,0.0,0.0
2018-01-10 20:10:00,0.0,8.95,2.9,0.0,0.0,0.0,0.0
2018-01-10 21:10:00,0.0,8.5,2.41,0.0,0.0,0.0,0.0
2018-01-10 22:10:00,0.0,8.68,2.48,0.0,0.0,0.0,0.0
2018-01-10 23:10:00,0.0,8.82,2.97,0.0,0.0,0.0,0.0
2018-01-11 00:10:00,0.0,8.83,3.72,0.0,0.0,0.0,0.0
2018-01-11 01:10:00,0.0,8.79,3.52,0.0,0.0,0.0,0.0
2018-01-11 02:10:00,0.0,8.83,2.97,0.0,0.0,0.0,0.0
2018-01-11 03:10:00,0.0,8.87,3.17,0.0,0.0,0.0,0.0
2018-01-11 04:10:00,0.0,8.76,2.76,0.0,0.0,0.0,0.0
2018-01-11 05:10:00,0.0,8.76,2.69,0.0,0.0,0.0,0.0
2018-01-11 06:10:00,0.0,9.01,2.76,0.0,0.0,0.0,0.0
2018-01-11 07:10:00,0.0,9.18,3.52,0.0,0.0,0.0,0.0
2018-01-11 08:10:00,0.0,9.27,3.93,0.0,0.0,0.0,0.0
2018-01-11 09:10:00,10.55,9.77,4.34,0.0,242.23,93.74301,0.09374301
2018-01-11 10:10:00,18.32,10.3,3.72,0.0,600.73,232.48251000000002,0.23248251000000003
2018-01-11 11:10:00,24.05,11.05,4.0,0.0,631.88,244.53756,0.24453756000000001
2018-01-11 12:10:00,27.16,11.68,4.69,0.0,672.33,260.19171000000006,0.2601917100000001
2018-01-11 13:10:00,27.25,11.81,5.1,0.0,528.63,204.57981,0.20457981
2018-01-11 14:10:00,24.3,11.68,4.76,0.0,765.12,296.10144,0.29610144000000005
2018-01-11 15:10:00,18.71,11.76,4.41,0.0,450.37,174.29318999999998,0.17429319
2018-01-11 16:10:00,11.04,11.37,3.1,0.0,358.45,138.72015000000002,0.13872015000000001
2018-01-11 17:10:00,1.88,10.47,2.07,0.0,6.17,2.38779,0.00238779
2018-01-11 18:10:00,0.0,9.14,1.79,0.0,0.0,0.0,0.0
2018-01-11 19:10:00,0.0,7.78,1.79,0.0,0.0,0.0,0.0
2018-01-11 20:10:00,0.0,6.86,1.45,0.0,0.0,0.0,0.0
2018-01-11 21:10:00,0.0,7.56,1.03,0.0,0.0,0.0,0.0
2018-01-11 22:10:00,0.0,6.94,1.1,0.0,0.0,0.0,0.0
2018-01-11 23:10:00,0.0,3.8,1.86,0.0,0.0,0.0,0.0
2018-01-12 00:10:00,0.0,3.01,1.66,0.0,0.0,0.0,0.0
2018-01-12 01:10:00,0.0,2.09,1.59,0.0,0.0,0.0,0.0
2018-01-12 02:10:00,0.0,1.18,1.86,0.0,0.0,0.0,0.0
2018-01-12 03:10:00,0.0,1.16,1.86,0.0,0.0,0.0,0.0
2018-01-12 04:10:00,0.0,1.31,1.79,0.0,0.0,0.0,0.0
2018-01-12 05:10:00,0.0,1.47,1.93,0.0,0.0,0.0,0.0
2018-01-12 06:10:00,0.0,1.4,2.14,0.0,0.0,0.0,0.0
2018-01-12 07:10:00,0.0,2.03,2.34,0.0,0.0,0.0,0.0
2018-01-12 08:10:00,0.0,2.16,2.48,0.0,0.0,0.0,0.0
2018-01-12 09:10:00,10.63,2.86,2.41,0.0,112.42,43.50654,0.04350654
2018-01-12 10:10:00,18.41,5.16,2.14,0.0,149.86,57.99582000000001,0.05799582000000001
2018-01-12 11:10:00,24.17,8.16,2.07,0.0,522.38,202.16105999999996,0.20216105999999998
2018-01-12 12:10:00,27.31,10.44,2.14,0.0,263.06,101.80422,0.10180422
2018-01-12 13:10:00,27.41,11.25,2.28,0.0,512.2,198.22140000000002,0.19822140000000002
2018-01-12 14:10:00,24.48,11.83,2.48,0.0,492.62,190.64394,0.19064393999999998
2018-01-12 15:10:00,18.89,12.08,2.69,0.0,399.17,154.47879,0.15447879
2018-01-12 16:10:00,11.22,11.85,2.48,0.0,101.06,39.11022,0.03911022
2018-01-12 17:10:00,2.06,11.14,2.69,0.0,4.4,1.7028,0.0017028000000000002
2018-01-12 18:10:00,0.0,10.25,2.97,0.0,0.0,0.0,0.0
2018-01-12 19:10:00,0.0,9.09,2.97,0.0,0.0,0.0,0.0
2018-01-12 20:10:00,0.0,8.41,3.1,0.0,0.0,0.0,0.0
2018-01-12 21:10:00,0.0,8.18,3.52,0.0,0.0,0.0,0.0
2018-01-12 22:10:00,0.0,8.19,3.59,0.0,0.0,0.0,0.0
2018-01-12 23:10:00,0.0,8.23,4.0,0.0,0.0,0.0,0.0
2018-01-13 00:10:00,0.0,8.33,4.34,0.0,0.0,0.0,0.0
2018-01-13 01:10:00,0.0,8.23,4.48,0.0,0.0,0.0,0.0
2018-01-13 02:10:00,0.0,8.03,4.34,0.0,0.0,0.0,0.0
2018-01-13 03:10:00,0.0,8.28,4.41,0.0,0.0,0.0,0.0
2018-01-13 04:10:00,0.0,8.51,4.69,0.0,0.0,0.0,0.0
2018-01-13 05:10:00,0.0,8.69,4.14,0.0,0.0,0.0,0.0
2018-01-13 06:10:00,0.0,8.72,2.9,0.0,0.0,0.0,0.0
2018-01-13 07:10:00,0.0,8.66,1.72,0.0,0.0,0.0,0.0
2018-01-13 08:10:00,1.43,8.47,1.17,0.0,3.52,1.3622400000000001,0.00136224
2018-01-13 09:10:00,10.7,8.43,0.97,0.0,263.59,102.00932999999999,0.10200933
2018-01-13 10:10:00,18.51,9.9,1.31,0.0,173.7,67.22189999999999,0.06722189999999999
2018-01-13 11:10:00,24.3,11.09,2.21,0.0,86.59,33.510329999999996,0.03351033
2018-01-13 12:10:00,27.46,11.85,2.62,0.0,516.67,199.95129,0.19995129
2018-01-13 13:10:00,27.59,12.05,3.38,0.0,491.24,190.10988,0.19010988
2018-01-13 14:10:00,24.67,11.61,4.0,0.0,770.23,298.07901,0.29807901
2018-01-13 15:10:00,19.08,11.56,3.72,0.0,217.46,84.15702000000002,0.08415702000000001
2018-01-13 16:10:00,11.41,10.82,3.17,0.0,21.41,8.28567,0.00828567
2018-01-13 17:10:00,2.24,9.83,3.1,0.0,2.64,1.02168,0.0010216799999999999
2018-01-13 18:10:00,0.0,8.74,1.93,0.0,0.0,0.0,0.0
2018-01-13 19:10:00,0.0,8.04,1.59,0.0,0.0,0.0,0.0
2018-01-13 20:10:00,0.0,7.64,1.66,0.0,0.0,0.0,0.0
2018-01-13 21:10:00,0.0,7.46,1.59,0.0,0.0,0.0,0.0
2018-01-13 22:10:00,0.0,7.49,1.31,0.0,0.0,0.0,0.0
2018-01-13 23:10:00,0.0,7.08,1.38,0.0,0.0,0.0,0.0
2018-01-14 00:10:00,0.0,6.98,0.48,0.0,0.0,0.0,0.0
2018-01-14 01:10:00,0.0,5.86,0.9,0.0,0.0,0.0,0.0
2018-01-14 02:10:00,0.0,4.79,1.24,0.0,0.0,0.0,0.0
2018-01-14 03:10:00,0.0,4.56,1.31,0.0,0.0,0.0,0.0
2018-01-14 04:10:00,0.0,5.53,0.97,0.0,0.0,0.0,0.0
2018-01-14 05:10:00,0.0,5.9,0.62,0.0,0.0,0.0,0.0
2018-01-14 06:10:00,0.0,5.95,0.48,0.0,0.0,0.0,0.0
2018-01-14 07:10:00,0.0,5.93,0.55,0.0,0.0,0.0,0.0
2018-01-14 08:10:00,1.49,5.91,0.48,0.0,1.76,0.6811200000000001,0.00068112
2018-01-14 09:10:00,10.79,5.87,0.69,0.0,307.99,119.19212999999999,0.11919213
2018-01-14 10:10:00,18.62,7.14,0.69,0.0,596.43,230.81840999999997,0.23081840999999997
2018-01-14 11:10:00,24.43,8.54,0.14,0.0,570.75,220.88025,0.22088025
